Wall time,Step,Value
1677216448.906709,32699,0.0009273546165786684
1677216467.4072175,32749,0.0016861772164702415
1677216487.1730065,32799,0.00203063921071589
1677216541.601476,32849,0.0023354454897344112
1677216562.1460457,32899,0.0014970495831221342
1677216581.777707,32949,0.002328053582459688
1677216601.8555741,32999,0.0009240586659871042
1677216620.59915,33049,0.0021125483326613903
1677216640.4290419,33099,0.0008272644481621683
1677216659.4782295,33149,0.002335354220122099
1677216680.0721035,33199,0.0019944130908697844
1677216701.0123048,33249,0.0020071049220860004
1677216723.6024606,33299,0.0006770529435016215
1677216743.9071002,33349,0.0018231364665552974
1677216764.8621287,33399,0.0017628128407523036
1677216784.3184865,33449,0.0017642807215452194
1677216804.3262603,33499,0.001857596798799932
1677216823.223318,33549,0.001564387115649879
1677216843.2395008,33599,0.0012552652042359114
1677216862.5577333,33649,0.0020279400050640106
1677216882.9516065,33699,0.0011227092472836375
1677216905.2043304,33749,0.001646987977437675
1677216925.7968678,33799,0.0021687985863536596
1677216978.3818147,33849,0.0011302628554403782
1677216997.563435,33899,0.002994420239701867
1677217017.5695484,33949,0.0011476341169327497
1677217036.7194138,33999,0.001914657885208726
1677217057.27741,34049,0.0023596242535859346
1677217077.1178536,34099,0.0014131872449070215
1677217099.895002,34149,0.0010009242687374353
1677217120.3278866,34199,0.0007270399364642799
1677217140.9600816,34249,0.0014834576286375523
1677217159.7518854,34299,0.0023660236038267612
1677217179.4513566,34349,0.0018882822478190064
1677217198.2076128,34399,0.0015489652287214994
1677217218.1906242,34449,0.0012704737018793821
1677217237.8670042,34499,0.0010190845932811499
1677217258.1679041,34549,0.002118574921041727
1677217277.8618984,34599,0.0011363188968971372
1677217300.1043415,34649,0.0011461008107289672
1677217319.929641,34699,0.0019969951827079058
1677217339.7253609,34749,0.0013534452300518751
1677217358.7144516,34799,0.0013324470492079854
1677217412.6011379,34849,0.0014087161980569363
1677217432.4395459,34899,0.001432571210898459
1677217452.9100993,34949,0.002022544853389263
1677217471.6189854,34999,0.0011654363479465246
1677217494.839973,35049,0.001408223994076252
1677217514.0645041,35099,0.001000024494715035
1677217534.137988,35149,0.0011850821319967508
1677217553.5992744,35199,0.0016669267788529396
1677217574.4152853,35249,0.0017958282260224223
1677217594.441071,35299,0.001138928928412497
1677217615.2753098,35349,0.0007025985978543758
1677217635.7041118,35399,0.006252878811210394
1677217655.9900494,35449,0.0016318806447088718
1677217675.1968603,35499,0.0027589593082666397
1677217698.647509,35549,0.002756955102086067
1677217717.7464044,35599,0.0009332766057923436
1677217737.9683197,35649,0.001028384198434651
1677217757.714999,35699,0.001836220151744783
1677217778.3807688,35749,0.0010165574494749308
1677217798.4236107,35799,0.0018922336166724563
1677217851.6194139,35849,0.0017773036379367113
1677217871.764731,35899,0.000982609111815691
1677217894.2286377,35949,0.002323141088709235
1677217914.4577677,35999,0.0012814272195100784
1677217934.4192088,36049,0.001412167097441852
1677217955.147225,36099,0.0022658868692815304
1677217975.101379,36149,0.0016340587753802538
1677217995.911788,36199,0.0021996325813233852
1677218412.1241107,36249,0.0008922000415623188
1677218431.8681128,36299,0.0010882923379540443
1677218450.5789855,36349,0.0012608276447281241
1677218470.720778,36399,0.0011763167567551136
1677218492.6312456,36449,0.0017237865831702948
1677218512.8958273,36499,0.001537342555820942
1677218532.683593,36549,0.0016479934565722942
1677218553.5601063,36599,0.0009773727506399155
1677218573.1592662,36649,0.0007664257427677512
1677218592.8708944,36699,0.001149739371612668
1677218611.3869562,36749,0.004325868561863899
1677218630.8979087,36799,0.0013217889936640859
1677218684.8965728,36849,0.0026796157471835613
1677218706.1286502,36899,0.001479924307204783
1677218725.4021437,36949,0.0014568086480721831
1677218745.4614928,36999,0.001823678845539689
1677218764.1608217,37049,0.0014246487990021706
1677218784.271411,37099,0.0012210514396429062
1677218803.4726295,37149,0.0015103145269677043
1677218823.7709985,37199,0.0014340354828163981
1677218843.6300006,37249,0.0017294295830652118
1677218864.3253894,37299,0.0011463023256510496
1677218885.9917715,37349,0.0012077272403985262
1677218907.1081843,37399,0.0010175619972869754
1677218926.1088257,37449,0.0009057339048013091
1677218946.213876,37499,0.0009074966656044126
1677218965.0209756,37549,0.0015656063333153725
1677218984.9367943,37599,0.001088472898118198
1677219004.4627473,37649,0.0009880549041554332
1677219024.795964,37699,0.0009321526740677655
1677219044.417226,37749,0.0015763342380523682
1677219064.58267,37799,0.0007776931161060929
1677219118.4906895,37849,0.0011922968551516533
1677219137.8437285,37899,0.0012305426644161344
1677219158.3954487,37949,0.0016621765680611134
1677219178.357824,37999,0.0017764634685590863
1677219198.4956503,38049,0.00082876265514642
1677219218.0427601,38099,0.0019756623078137636
1677219237.7296607,38149,0.0012086734641343355
1677219256.8194573,38199,0.0014394595054909587
1677219276.588228,38249,0.0016998917562887073
1677219298.4956732,38299,0.0009998682653531432
1677219318.6096227,38349,0.0020934217609465122
1677219338.4518132,38399,0.0014666062779724598
1677219358.7970455,38449,0.0010937948245555162
1677219378.8563714,38499,0.0015759330708533525
1677219399.2068312,38549,0.0010035271989181638
1677219418.3878503,38599,0.0011763093061745167
1677219438.5797412,38649,0.0016024677315726876
1677219457.8589473,38699,0.0030401379335671663
1677219478.0469458,38749,0.0008262551855295897
1677219500.2230034,38799,0.0008716029115021229
1677219553.4682517,38849,0.0008166354382410645
1677219573.1409135,38899,0.0011076773516833782
1677219592.8398995,38949,0.004102268721908331
1677219611.9302776,38999,0.0013367722276598215
1677219631.8024435,39049,0.000826623581815511
1677219650.857414,39099,0.003069382393732667
1677219671.377045,39149,0.000825787428766489
1677219692.810691,39199,0.0016557779163122177
1677219714.1108856,39249,0.0013576148776337504
1677219733.9840212,39299,0.0018159833271056414
1677219754.7000542,39349,0.0005771058495156467
1677219773.4792151,39399,0.0029052309691905975
1677219793.5064847,39449,0.0028257081285119057
1677219812.1051993,39499,0.0030035951640456915
1677219831.9420762,39549,0.0013591613387688994
1677219851.688597,39599,0.0026478799991309643
1677219872.3912985,39649,0.0011425740085542202
1677219893.6094635,39699,0.001083972747437656
1677219915.2170024,39749,0.001629394362680614
1677219934.3460464,39799,0.0008095354423858225
1677219985.9080832,39849,0.0010892886202782393
1677220006.2185776,39899,0.002539990469813347
1677220026.1605926,39949,0.0012068874202668667
1677220046.4848907,39999,0.0011305264197289944
1677220066.491086,40049,0.0008188800420612097
1677220085.9595969,40099,0.0008072768105193973
1677220109.3386655,40149,0.001016625901684165
1677220128.0274231,40199,0.0017304829088971019
1677220147.8549137,40249,0.0008881695684976876
1677220166.4565606,40299,0.001499959733337164
1677220186.7000203,40349,0.0006993066635914147
1677220206.4079454,40399,0.0009215474128723145
1677220226.7354348,40449,0.001052250387147069
1677220246.3417563,40499,0.001264037098735571
1677220266.147764,40549,0.0010328032076358795
1677220284.744261,40599,0.0007576303323730826
1677220307.6392286,40649,0.0013922990765422583
1677220326.1368945,40699,0.0007754749385640025
1677220345.9209206,40749,0.0014097277307882905
1677220400.0166147,40799,0.00100538763217628
1677220419.5615413,40849,0.0020417936611920595
1677220439.3255236,40899,0.001150972442701459
1677220458.0332165,40949,0.00142071139998734
1677220477.9587474,40999,0.0015486895572394133
1677220497.574777,41049,0.0008222110336646438
1677220519.9479835,41099,0.000917067052796483
1677220539.7256474,41149,0.0009111983235925436
1677220560.0690167,41199,0.0022591683082282543
1677220579.3765726,41249,0.0011899975361302495
1677220599.2265193,41299,0.0011312514543533325
1677220618.0410957,41349,0.0008155402028933167
1677220637.8075747,41399,0.000993888359516859
1677220657.125717,41449,0.0014967072056606412
1677220677.6108356,41499,0.0012863227166235447
1677220697.3293698,41549,0.000910791102796793
1677220719.7625668,41599,0.0019931639544665813
1677220739.9869232,41649,0.002705574268475175
1677220760.1901877,41699,0.0016627993900328875
1677220778.9859824,41749,0.0014869709266349673
1677220830.6833382,41799,0.0009086515055969357
1677220851.2669408,41849,0.0015532744582742453
1677220870.915928,41899,0.001215077587403357
1677220891.2621076,41949,0.001614866079762578
1677220911.899188,41999,0.0010929434793069959
1677220933.3459275,42049,0.0019675453659147024
1677220952.4471524,42099,0.0008033965132199228
1677220972.1105225,42149,0.0013660760596394539
1677220991.185447,42199,0.0015511837555095553
1677221011.0807376,42249,0.0013726542238146067
1677221031.1344113,42299,0.001534162787720561
1677221051.5934596,42349,0.0017226318595930934
1677221071.7527683,42399,0.0016754717798903584
1677221091.1619883,42449,0.0013519211206585169
1677221110.4304152,42499,0.0016552212182432413
1677221132.860409,42549,0.0026400182396173477
1677221152.446824,42599,0.001412434270605445
1677221171.4065099,42649,0.0014947354793548584
1677221191.7827377,42699,0.0008566169417463243
1677221211.623978,42749,0.0016139047220349312
1677221263.3526883,42799,0.0022928661201149225
1677221283.4145598,42849,0.001440795953385532
1677221302.0089521,42899,0.0009977902518585324
1677221324.3041575,42949,0.0020945710130035877
1677221344.983677,42999,0.0013894210569560528
1677221365.310036,43049,0.0012717783683910966
1677221384.8823874,43099,0.0028471779078245163
1677221405.1967158,43149,0.0015523561742156744
1677221423.876235,43199,0.002093914896249771
1677221443.7382536,43249,0.0009043757454492152
1677221462.278917,43299,0.001387829310260713
1677221482.2753417,43349,0.0012831997592002153
1677221501.6892526,43399,0.0007893010624684393
1677221521.9537919,43449,0.0019198274239897728
1677221544.0869937,43499,0.002179904608055949
1677221564.6094859,43549,0.0012555269058793783
1677221584.1288793,43599,0.0009662439697422087
1677221603.9388838,43649,0.0015812887577340007
1677221622.580096,43699,0.0011576495599001646
1677221642.3408837,43749,0.0023510828614234924
1677221695.7409434,43799,0.001349251833744347
1677221715.3300018,43849,0.000964116130489856
1677221737.008119,43899,0.001492533483542502
1677221756.643621,43949,0.0020006909035146236
1677221776.501615,43999,0.0011272021802142262
1677221795.2185009,44049,0.0012616980820894241
1677221815.0067494,44099,0.0011154103558510542
1677221835.0140285,44149,0.002063931431621313
1677221855.09997,44199,0.0012420947896316648
1677221875.1480703,44249,0.0026602938305586576
1677221895.479677,44299,0.001570496242493391
1677221913.9020677,44349,0.0011171408696100116
1677221934.180666,44399,0.0011791419237852097
1677221955.5528145,44449,0.0008171842782758176
1677221975.6561234,44499,0.0028107117395848036
1677221994.6927764,44549,0.001333961496129632
1677222015.0336676,44599,0.0011511195916682482
1677222034.6084728,44649,0.0009201245266012847
1677222054.7921913,44699,0.0035878815688192844
1677222074.0782225,44749,0.0013052942231297493
1677222125.3473535,44799,0.0008829552680253983
1677222147.2909737,44849,0.0009099915623664856
1677222168.5699947,44899,0.0008233016123995185
1677222188.3851445,44949,0.0011825411347672343
1677222208.8084512,44999,0.0007656061206944287
1677222228.266005,45049,0.001626787707209587
1677222248.1134253,45099,0.0026718080043792725
1677222267.0060675,45149,0.001079928013496101
1677222288.590461,45199,0.0018391127232462168
1677222307.8132753,45249,0.0018200862687081099
1677222328.3155797,45299,0.000970959197729826
1677222349.4468668,45349,0.0014968105824664235
1677222371.6180382,45399,0.0012523892801254988
1677222391.593324,45449,0.0013011074624955654
1677222412.0816402,45499,0.00217986898496747
1677222431.545124,45549,0.0023009805008769035
1677222451.8090386,45599,0.0012134290300309658
1677222470.939665,45649,0.0008870902820490301
1677222491.1188369,45699,0.0009114368003793061
1677222510.1541998,45749,0.002166095655411482
1677222566.1928465,45799,0.0015855557285249233
1677222586.6800203,45849,0.002254262799397111
1677222605.8415074,45899,0.0019842516630887985
1677222625.6186495,45949,0.0016993694007396698
1677222644.378428,45999,0.001849764259532094
1677222664.3147335,46049,0.0014984739245846868
1677222684.1289833,46099,0.0016219778917729855
1677222704.5210524,46149,0.0015956760616973042
1677222724.5176706,46199,0.0010798362782225013
1677222745.0164058,46249,0.0014811198925599456
1677222766.1790462,46299,0.0016885545337572694
1677222787.1602163,46349,0.0009830067865550518
1677222806.1399364,46399,0.0019867243245244026
1677222826.0480475,46449,0.0020826715044677258
1677222845.2437005,46499,0.0023646559566259384
1677222865.646729,46549,0.0014811758883297443
1677222885.3401077,46599,0.0017891308525577188
1677222906.038815,46649,0.001082987291738391
1677222925.7822182,46699,0.0013964155223220587
1677222945.5056512,46749,0.0013360740849748254
1677222998.3634222,46799,0.0031087719835340977
1677223018.6501262,46849,0.0008257119916379452
1677223038.8489714,46899,0.002380761783570051
1677223059.1227362,46949,0.0014782482758164406
1677223078.9300177,46999,0.0017155514797195792
1677223098.1860268,47049,0.0012748874723911285
1677223117.4337192,47099,0.0011694934219121933
1677223136.8012447,47149,0.0023978552781045437
1677223156.592147,47199,0.0011681992327794433
1677223179.2214262,47249,0.0013977892231196165
1677223199.9022753,47299,0.0014966684393584728
1677223220.4834294,47349,0.0014999441336840391
1677223240.2781265,47399,0.0031456067226827145
1677223260.7145567,47449,0.0014591319486498833
1677223279.3608146,47499,0.0013865279033780098
1677223298.74569,47549,0.0008685001521371305
1677223317.8431246,47599,0.0025258217938244343
1677223337.932678,47649,0.001410482102073729
1677223357.975071,47699,0.0017101052217185497
1677223379.0026011,47749,0.0012755371863022447
1677223435.389353,47799,0.0010074515594169497
1677223454.2145917,47849,0.0010486263781785965
1677223473.822029,47899,0.0011653995607048273
1677223493.1959045,47949,0.0008635625126771629
1677223512.83552,47999,0.001177733764052391
1677223532.83314,48049,0.001267473679035902
1677223552.5280201,48099,0.0009625835809856653
1677223572.5598152,48149,0.0016824142076075077
1677223594.216433,48199,0.0014328518882393837
1677223614.105591,48249,0.0010160565143451095
1677223633.6420293,48299,0.0009915470145642757
1677223652.5420823,48349,0.0011524425353854895
1677223672.2847033,48399,0.0013584481785073876
1677223691.853953,48449,0.0019588200375437737
1677223711.8992624,48499,0.0016402441542595625
1677223731.6365273,48549,0.0009235604084096849
1677223751.7795749,48599,0.0012980629689991474
1677223771.0325868,48649,0.001616448163986206
1677223790.658765,48699,0.0020821557845920324
1677223812.7505264,48749,0.0016483196523040533
1677223865.1877265,48799,0.0011606335174292326
1677223884.836042,48849,0.0009158639004454017
1677223905.1451206,48899,0.0008466498693451285
1677223924.36948,48949,0.0019810779485851526
1677223944.2690387,48999,0.000771937076933682
1677223963.102592,49049,0.004017431288957596
1677223983.4542782,49099,0.0019377755234017968
1677224005.7182817,49149,0.0011299970792606473
1677224026.0632863,49199,0.0007982107345014811
1677224045.7231658,49249,0.0010039075277745724
1677224066.2706168,49299,0.001429602038115263
1677224086.0054023,49349,0.0012524544727057219
1677224106.3940778,49399,0.0010511205764487386
1677224125.1625698,49449,0.0006163434591144323
1677224145.214099,49499,0.0020060697570443153
1677224163.8511143,49549,0.001315282890573144
1677224183.798574,49599,0.0018859563861042261
1677224204.2339091,49649,0.0007729532662779093
1677224226.6021445,49699,0.0011517057428136468
1677224245.931675,49749,0.0014062796253710985
